Energy_eV,Experimental_Abs,Total_Model,Vib_0-0,Vib_0-1,Vib_0-2,Vib_0-3,Vib_0-4
1.166290443942814115e+00,5.222494873694192435e-02,2.819107008096874718e-14,2.819106995570915280e-14,1.252595981730807941e-22,2.729990668595182436e-33,3.895303438129778816e-46,4.041950248376916190e-61
1.165523075477018500e+00,5.202189244553707959e-02,2.612884368081010780e-14,2.612884356711949939e-14,1.136906052675426051e-22,2.426497694858431302e-33,3.390512742181283683e-46,3.445249005407553652e-61
1.164647318493472250e+00,5.158885698658537827e-02,2.395624517296854867e-14,2.395624507119300265e-14,1.017755413375589534e-22,2.120895457311269850e-33,2.893513652563664491e-46,2.870792314723631336e-61
1.163882110005631576e+00,4.991165581814988039e-02,2.220407481684045848e-14,2.220407472445834942e-14,9.238211261996119761e-23,1.885360858528848223e-33,2.519020640987353321e-46,2.447592590956922786e-61
1.163117906387768574e+00,4.951609985137306325e-02,2.058018188393688403e-14,2.058018180007842968e-14,8.385845598570161110e-23,1.676085328966411191e-33,2.193189910450255987e-46,2.087020508980180097e-61
1.162354705661792220e+00,4.973209060613445476e-02,1.907516942404675350e-14,1.907516934792296672e-14,7.612378769583712112e-23,1.490130157969563624e-33,1.909673317064995106e-46,1.779772602740063332e-61
1.161483701760959164e+00,4.908951669925633310e-02,1.748958157074997106e-14,1.748958150259335757e-14,6.815661665103954927e-23,1.302832873619097972e-33,1.630424498538351456e-46,1.483827666491368020e-61
1.160722643452213765e+00,4.932529995478907026e-02,1.621080508785773750e-14,1.621080502598306321e-14,6.187467246065439141e-23,1.158439991414188937e-33,1.419925890775390484e-46,1.265694230700517551e-61
1.159962581852198360e+00,4.846741799952612034e-02,1.502562862434078426e-14,1.502562856816714778e-14,5.617363363344852303e-23,1.030113083498135743e-33,1.236713224063337699e-46,1.079752677925568322e-61
1.159203515004206819e+00,4.833937144075965697e-02,1.392719614951181687e-14,1.392719609851220231e-14,5.099961377378824283e-23,9.160576791225123963e-34,1.077235546463200851e-46,9.212339042115033848e-62
1.158445440956651584e+00,4.786753536143880522e-02,1.290915400541123043e-14,1.290915395910749186e-14,4.630374010973174769e-23,8.146804935531595284e-34,9.384058249759784403e-47,7.860780152836309578e-62
1.157580283793876008e+00,4.774577313176562449e-02,1.183658118773423541e-14,1.183658114626839144e-14,4.146584187938211671e-23,7.125377836711619387e-34,8.015999434706716614e-47,6.558118511283767113e-62
1.156824330627856945e+00,4.815948977911926193e-02,1.097152877284536808e-14,1.097152873519479623e-14,3.765057252839096454e-23,6.337667433733630400e-34,6.984251704166087066e-47,5.597348127922065883e-62
1.156069364161849800e+00,4.674163993619433882e-02,1.016977363422011448e-14,1.016977360003258836e-14,3.418752422062514393e-23,5.637384502408193688e-34,6.085838801428182618e-47,4.777882098450557345e-62
1.155315382465293972e+00,4.705477654444128327e-02,9.426680160274437159e-15,9.426680129230362401e-15,3.104407585101928111e-23,5.014787766237580406e-34,5.303460855002388139e-47,4.078857847993970243e-62
1.154562383612662835e+00,4.619535110931980576e-02,8.737952406488897139e-15,8.737952378298261649e-15,2.819063680213751147e-23,4.461225467292163029e-34,4.622071436651303742e-47,3.482504789900354183e-62
1.153703014514328329e+00,4.663468311896818569e-02,8.012311739782513326e-15,8.012311714532154911e-15,2.525035960490318685e-23,3.903297194127604024e-34,3.950291104862926143e-47,2.907363903054609454e-62
1.152952115295211577e+00,4.613944413168183378e-02,7.427049188021939964e-15,7.427049165090772658e-15,2.293116727998547547e-23,3.472886289866141571e-34,3.443408920611291537e-47,2.482902374402739680e-62
1.152202192900947830e+00,4.585441741698029899e-02,6.884595036175519497e-15,6.884595015349801436e-15,2.082571747208682201e-23,3.090126798482476588e-34,3.001832594355837346e-47,2.120654115343111942e-62
1.151453245426687699e+00,4.569628535850884382e-02,6.381814923856904418e-15,6.381814904942657862e-15,1.891424646479872813e-23,2.749722411794838845e-34,2.617114408922189231e-47,1.811465055558360337e-62
1.150705270972531613e+00,4.578703691274187138e-02,5.915804136901802092e-15,5.915804119722978529e-15,1.717882373307497652e-23,2.446967757010706809e-34,2.281903741465520311e-47,1.547533237941702992e-62
1.149851632047477645e+00,4.470332428689374055e-02,5.424800031340668427e-15,5.424800015950413418e-15,1.539025458859797509e-23,2.141723030330761254e-34,1.951260681576815639e-47,1.292829024997714088e-62
1.149105736261699651e+00,4.479046673314756449e-02,5.028768420268539449e-15,5.028768406289312052e-15,1.397922650256839528e-23,1.906164137484975478e-34,1.701657434648599001e-47,1.104734671034447534e-62
1.148360807556955132e+00,4.466851462179405319e-02,4.661691491971010735e-15,4.661691479272992056e-15,1.269801779514289760e-23,1.696618491334534460e-34,1.484114311148662663e-47,9.441145945402538802e-63
1.147616844053678919e+00,4.450959829466565737e-02,4.321449860127722170e-15,4.321449848593077688e-15,1.153464460855231363e-23,1.510201976288762538e-34,1.294496696136069977e-47,8.069400172826138853e-63
1.146873843877173504e+00,4.416319610842246723e-02,4.006079397203797243e-15,4.006079386725564520e-15,1.047823288750570697e-23,1.344351486545554530e-34,1.129205321347987752e-47,6.897752201786161665e-63
1.146025878003696929e+00,4.353501453148458933e-02,3.673781679153498611e-15,3.673781669764235514e-15,9.389263135540294012e-24,1.177080626460774295e-34,9.660874592293431557e-48,5.766356464367804068e-63
1.145284935808626559e+00,4.355547772483100988e-02,3.405747761264523700e-15,3.405747752734528528e-15,8.529995315306091180e-24,1.047953117518143562e-34,8.428895114116607069e-48,4.930312494918419008e-63
1.144544951079933481e+00,4.338677634769323027e-02,3.157300716747793633e-15,3.157300708998149134e-15,7.749644056018388301e-24,9.330491570419394558e-35,7.354670679034226059e-48,4.215966303527869718e-63
1.143805921962918637e+00,4.263834238609865573e-02,2.927007361445609194e-15,2.927007354404671810e-15,7.040936749590265364e-24,8.307957112241913493e-35,6.417918359271419414e-48,3.605533346923814727e-63
1.143067846607669580e+00,4.287744838679118792e-02,2.713539479035255463e-15,2.713539472637982430e-15,6.397273197687789678e-24,7.397943982929948001e-35,5.600973535866833493e-48,3.083838179051183441e-63
1.142225497420781277e+00,4.190256037677555362e-02,2.488603937954826364e-15,2.488603932221181778e-15,5.733644734298098416e-24,6.479826921423670068e-35,4.794381665778165111e-48,2.579749869135780951e-63
1.141489459633618697e+00,4.218599951211429028e-02,2.307160967640143533e-15,2.307160962430246185e-15,5.209897349403152411e-24,5.770829981749938689e-35,4.184891146552906008e-48,2.207018843449097512e-63
1.140754369825206949e+00,4.151827828640108908e-02,2.138969900467750088e-15,2.138969895733584776e-15,4.734165700091300689e-24,5.139729818957904179e-35,3.653205478067124750e-48,1.888356946738880581e-63
1.140020226165302963e+00,4.113711182810659422e-02,1.983061486929215009e-15,1.983061482627182573e-15,4.302032491440444074e-24,4.577933267538538445e-35,3.189351642553727660e-48,1.615889739404370393e-63
1.139287026828371907e+00,4.150765340141687049e-02,1.838537446940295456e-15,1.838537443030806911e-15,3.909488165699415719e-24,4.077798883998011633e-35,2.784640140052135852e-48,1.382894078566189287e-63
1.138450238707308104e+00,4.148677688943996911e-02,1.686242048812642842e-15,1.686242045307953932e-15,3.504689049274460646e-24,3.573039245297069422e-35,2.384864379189548274e-48,1.157620919986747038e-63
1.137719056794201267e+00,4.061809366611100064e-02,1.563387720564141023e-15,1.563387717378989492e-15,3.185151552586577241e-24,3.183115775046160653e-35,2.082632178675748548e-48,9.909453022241516463e-64
1.136988813497157524e+00,4.128771789545768872e-02,1.449500828094756586e-15,1.449500825199901530e-15,2.894855067286151988e-24,2.835922264368537244e-35,1.818862314780721045e-48,8.483644993225602264e-64
1.136259507009988123e+00,4.005314707620088316e-02,1.343925797547528964e-15,1.343925794916414760e-15,2.631114235308269909e-24,2.526756941155571323e-35,1.588639790320886240e-48,7.263814646211745844e-64
1.135531135531135494e+00,4.042307310369894213e-02,1.246055040869817838e-15,1.246055038478326642e-15,2.391491151117807083e-24,2.251437468583836478e-35,1.387680244048779454e-48,6.220087009620909773e-64
1.134803697263658817e+00,4.033508979989226806e-02,1.155325440232864850e-15,1.155325438059092361e-15,2.173772484576574586e-24,2.006243333881975414e-35,1.212248709235805471e-48,5.326937258088418375e-64
1.133973479652492067e+00,3.924944146157054170e-02,1.059711013320425628e-15,1.059711011371221920e-15,1.949203703201092667e-24,1.758680774215029835e-35,1.038856677058195141e-48,4.462746299488037662e-64
1.133248035094132744e+00,3.935722268589871703e-02,9.825753175611340959e-16,9.825753157892414706e-16,1.771892864019123043e-24,1.567361898182500803e-35,9.076954136432955188e-49,3.822866475359449243e-64
1.132523518129509466e+00,3.944159260124899952e-02,9.110655340509877552e-16,9.110655324402158282e-16,1.610771915954213924e-24,1.396943710416606933e-35,7.931639970804527415e-49,3.275106292268425049e-64
1.131799926980650017e+00,3.790902763718352608e-02,8.447706346661447000e-16,8.447706332017874278e-16,1.464357231673398817e-24,1.245133444116044157e-35,6.931451470810539911e-49,2.806150661207464657e-64
1.131077259874122110e+00,3.884974443374562825e-02,7.833096629132751205e-16,7.833096615819735381e-16,1.331301616807857367e-24,1.109890866917688485e-35,6.057922601469669560e-49,2.404616704633184623e-64
1.130252483820982645e+00,3.852249478512340813e-02,7.185359058876780441e-16,7.185359046936458520e-16,1.194032023869264306e-24,9.732951400798760870e-36,5.194132034401765505e-49,2.015859811950514654e-64
1.129531790854436224e+00,3.794239534908270400e-02,6.662774274933571218e-16,6.662774264077298995e-16,1.085627274855438617e-24,8.676961682676380860e-36,4.540405707500774185e-49,1.727828928876339040e-64
1.128812016385980943e+00,3.824030777108227558e-02,6.178277260821155473e-16,6.178277250950135022e-16,9.871020911492741131e-25,7.736031784522342655e-36,3.969306757432466464e-49,1.481120413527442717e-64
1.128093158660844253e+00,3.817343539645945416e-02,5.729086966671542940e-16,5.729086957696015694e-16,8.975527676380325444e-25,6.897572417596787711e-36,3.470347691875275890e-49,1.269782044247543172e-64
1.127375215928720698e+00,3.771861120984949800e-02,5.312625716466902522e-16,5.312625708305317028e-16,8.161585569493140224e-25,6.150377404640394494e-36,3.034377657485651413e-49,1.088722397691343669e-64
1.126658186443758147e+00,3.757849130624132949e-02,4.926504317615830512e-16,4.926504310194090051e-16,7.421740281050701462e-25,5.484471114153964544e-36,2.653411388433987700e-49,9.335858709619953293e-65
1.125839840203377351e+00,3.795936261830980957e-02,4.519540300928777632e-16,4.519540294270500699e-16,6.658277326763420748e-25,4.811625847380020906e-36,2.276474954145367031e-49,7.832744549079916295e-65
1.125124761818346864e+00,3.794163656246934968e-02,4.191182981435152117e-16,4.191182975379946527e-16,6.055206108288241355e-25,4.291249807637555781e-36,1.991039691216709980e-49,6.718251900169932314e-65
1.124410591222343214e+00,3.706010419838879494e-02,3.886735628057479544e-16,3.886735622550509111e-16,5.506970634445983863e-25,3.827394989671237194e-36,1.741547230914205853e-49,5.762987279685296746e-65
1.123697326687811415e+00,3.669945950226851522e-02,3.604453753337274721e-16,3.604453748328708087e-16,5.008566066746761680e-25,3.413896305055234952e-36,1.523452399804676451e-49,4.944109370417601398e-65
1.122984966491577641e+00,3.678514538420867702e-02,3.342720362493679100e-16,3.342720357938232691e-16,4.555446014718743490e-25,3.045263917042525626e-36,1.332787187101154866e-49,4.242066603405399560e-65
1.122171945701357476e+00,3.694592122777026755e-02,3.066840277345606908e-16,3.066840273257842110e-16,4.087764488670670868e-25,2.672661662221929669e-36,1.144047783599855143e-49,3.561437746349721999e-65
1.121461517590666590e+00,3.657832367043019339e-02,2.844232377693425575e-16,2.844232373975167170e-16,3.718258608612111618e-25,2.384392363330722669e-36,1.001055392494729443e-49,3.056466883473383623e-65
1.120751988430947144e+00,3.634304587924067076e-02,2.637820870213007509e-16,2.637820866830722004e-16,3.382285616212928865e-25,2.127350627874647832e-36,8.760125424315203543e-50,2.623390583112439184e-65
1.120043356517026467e+00,3.641894467465962848e-02,2.446424881381349907e-16,2.446424878304559170e-16,3.076790745931243747e-25,1.898139202986957566e-36,7.666564654570793668e-50,2.251931174232998785e-65
1.119335620148041111e+00,3.646426316363609449e-02,2.268949789898870456e-16,2.268949787099872156e-16,2.798998541383617118e-25,1.693731971607737506e-36,6.710108430225946613e-50,1.933286158355812439e-65
1.118628777627424409e+00,3.575227466364806067e-02,2.104380917289986809e-16,2.104380914743599767e-16,2.546387226113764897e-25,1.511433240850293996e-36,5.873493933230057828e-50,1.659915630148273025e-65
1.117822049941404439e+00,3.511988243039088076e-02,1.930902347038861744e-16,1.930902344753269159e-16,2.285592703713624532e-25,1.327095065502350437e-36,5.044852596717219272e-50,1.394688027715861032e-65
1.117117117117117031e+00,3.545751509958189329e-02,1.790910253507526098e-16,1.790910251428033778e-16,2.079492187267735735e-25,1.184419718829193206e-36,4.416695022674426493e-50,1.197764735420938881e-65
1.116413072836949683e+00,3.543704645347951071e-02,1.661093092704387573e-16,1.661093090812336247e-16,1.892051325383382038e-25,1.057150752078971958e-36,3.867092605507405085e-50,1.028761569939097191e-65
1.115709915421990273e+00,3.566300521433271586e-02,1.540709680505319547e-16,1.540709678783745253e-16,1.721574155994125510e-25,9.436173752795216123e-37,3.386179340618329786e-50,8.837037058719262129e-66
1.115007643197554188e+00,3.510144255018099457e-02,1.429072928707896554e-16,1.429072927141377307e-16,1.566519441961943237e-25,8.423307592932014122e-37,2.965333575745886366e-50,7.591844894082538587e-66
1.114306254493170334e+00,3.450252959663694524e-02,1.325545890280890406e-16,1.325545888855403713e-16,1.425486504026243180e-25,7.519641366745562262e-37,2.597020410981384787e-50,6.522838961124279053e-66
1.113505747126436907e+00,3.469961375619962096e-02,1.216404079494898289e-16,1.216404078215050356e-16,1.279847940061757623e-25,6.605486150373144250e-37,2.232007421026030551e-50,5.484913076827965549e-66
1.112806246073768435e+00,3.505314024165633036e-02,1.128321792785145493e-16,1.128321791620422195e-16,1.164723399370163670e-25,5.897646437346539370e-37,1.955146444856905812e-50,4.713714788659827515e-66
1.112107623318385752e+00,3.455655229990804017e-02,1.046634486982521707e-16,1.046634485922524871e-16,1.059996895448704293e-25,5.265995158216735576e-37,1.712778235905577500e-50,4.051403015909019193e-66
1.111409877207134578e+00,3.384615723220534000e-02,9.708767753279891603e-17,9.708767743632635492e-17,9.647255559220922522e-26,4.702296015500836884e-37,1.500586917981898065e-50,3.482540368673790707e-66
1.110713006091006649e+00,3.411388169062714443e-02,9.006172095884356991e-17,9.006172087103833450e-17,8.780523339943245744e-26,4.199206900327545130e-37,1.314798939657618357e-50,2.993887042161379420e-66
1.110017008325127730e+00,3.361896521950211159e-02,8.354558006288871004e-17,8.354557998296889126e-17,7.991981671714522083e-26,3.750182405590359133e-37,1.152114639835790892e-50,2.574086715024467528e-66
1.109222649610877465e+00,3.325018547149166670e-02,7.667538163978082154e-17,7.667538156800601625e-17,7.177479913884395813e-26,3.295756872859869363e-37,9.907953394702887078e-51,2.166192885175275942e-66
1.108528517790094758e+00,3.314420732631580269e-02,7.113029063575030658e-17,7.113029057041565080e-17,6.533465148612962014e-26,2.943743161074200004e-37,8.683644795712328014e-51,1.862896587036100727e-66
1.107835254176717577e+00,3.304218470627320187e-02,6.598731911973660706e-17,6.598731906026184426e-17,5.947476386744664486e-26,2.629495968288599246e-37,7.611290185025785563e-51,1.602244512807448381e-66
1.107142857142857206e+00,3.249962606132753701e-02,6.121723352899758956e-17,6.121723347485494717e-17,5.414264379301078907e-26,2.348945596258625914e-37,6.671947731274773711e-51,1.378215832797269243e-66
